CustomerID,Product,Price,Quantity,PurchaseDate
175,Jacket,143.75,3,2023-07-05 12:21:32
175,Shoes,993.48,2,2024-02-10 12:14:31
175,Laptop,482.38,3,2023-07-11 08:26:34
175,Jacket,900.75,2,2023-08-31 16:47:30
175,Laptop,614.08,3,2023-08-16 01:02:15
176,Headphones,835.3,1,2024-05-09 23:28:54
176,Watch,887.38,3,2023-09-22 05:58:01
176,Smartphone,901.47,2,2024-04-13 06:53:39
176,Smartphone,722.73,1,2023-07-03 12:34:53
176,Watch,844.71,2,2024-04-09 04:06:39
177,Shoes,683.89,2,2023-10-27 00:09:50
177,Headphones,153.64,2,2023-10-31 07:13:01
177,Smartphone,379.36,3,2024-02-07 01:20:02
178,Camera,965.61,3,2023-10-30 15:27:24
178,Shoes,753.18,1,2023-08-30 05:26:36
178,Smartphone,693.11,2,2024-02-26 16:06:40
178,Camera,807.99,3,2024-03-29 04:57:56
178,Jacket,676.18,1,2023-09-03 13:46:16
179,Jacket,907.81,1,2024-04-21 07:01:53
179,Jacket,420.69,2,2023-09-15 21:33:37
180,Jacket,237.83,2,2024-02-19 21:18:28
180,Headphones,339.45,2,2023-07-31 10:57:25
180,Shoes,506.55,3,2023-08-30 08:10:58
180,Laptop,579.53,1,2023-12-06 17:47:49
180,Smartphone,494.72,2,2023-12-04 23:25:31
181,Smartphone,151.64,1,2023-06-28 10:35:40
181,Watch,258.02,1,2023-06-30 11:31:52
181,Camera,344.28,1,2023-05-31 21:39:09
181,Shoes,835.83,2,2024-04-20 19:55:15
181,Headphones,409.42,2,2023-09-23 08:11:21
182,Jacket,945.59,2,2024-04-26 15:14:07
182,Watch,787.48,2,2023-08-24 13:18:53
182,Shoes,233.75,1,2023-11-10 04:43:41
182,Shoes,912.16,2,2023-07-24 18:56:08
183,Shoes,67.04,1,2023-06-26 23:37:52
183,Camera,802.89,3,2024-03-08 21:21:07
183,Laptop,839.79,1,2023-08-30 03:56:51
184,Camera,306.28,3,2023-09-28 09:25:17
184,Shoes,695.29,3,2023-10-31 05:35:32
184,Camera,284.3,1,2023-12-15 08:20:08
184,Jacket,793.68,2,2024-03-15 15:48:02
185,Jacket,671.54,1,2024-02-03 08:31:58
185,Laptop,289.43,2,2024-02-01 09:03:59
185,Smartphone,432.06,1,2024-04-18 02:04:23
185,Watch,428.62,2,2023-10-30 14:53:59
185,Jacket,344.29,1,2023-07-04 03:28:22
186,Camera,527.7,2,2024-01-27 16:56:49
186,Laptop,133.93,2,2023-05-27 09:42:06
187,Shoes,662.88,3,2023-08-14 18:34:45
187,Smartphone,138.4,3,2023-12-10 19:01:53
188,Jacket,161.0,2,2023-09-19 04:11:35
189,Jacket,688.92,1,2023-06-11 00:42:26
190,Shoes,154.79,3,2023-11-27 06:19:54
190,Camera,481.93,3,2024-03-16 03:33:28
191,Camera,360.41,2,2023-05-28 17:05:04
191,Watch,110.72,1,2024-04-13 20:20:42
191,Headphones,567.59,2,2023-11-11 16:49:25
191,Laptop,301.78,2,2023-09-25 05:01:53
191,Jacket,660.3,2,2023-08-01 12:08:56
192,Watch,928.11,1,2023-08-24 10:03:27
192,Laptop,655.06,2,2023-06-14 10:05:27
192,Jacket,741.11,1,2024-04-13 21:06:54
192,Shoes,960.68,1,2024-02-10 15:33:17
192,Watch,776.51,3,2023-05-26 05:16:40
193,Watch,755.54,3,2023-12-14 00:57:36
194,Camera,989.13,1,2024-02-14 07:17:55
194,Laptop,250.71,1,2023-06-20 03:04:44
194,Jacket,142.96,1,2023-09-13 23:13:00
194,Jacket,131.4,2,2024-01-30 13:59:52
195,Smartphone,95.52,3,2023-11-10 13:57:35
195,Shoes,956.61,1,2024-04-07 15:36:25
195,Jacket,703.72,3,2023-08-18 10:26:52
195,Jacket,104.23,2,2023-08-10 14:31:59
196,Laptop,767.09,3,2023-08-19 15:34:28
197,Shoes,283.35,1,2023-09-21 16:27:04
198,Camera,676.56,3,2023-08-08 19:53:52
198,Camera,56.13,3,2023-11-03 21:48:33
198,Laptop,923.72,2,2024-02-14 12:25:37
199,Watch,225.83,1,2023-09-02 20:20:42
199,Smartphone,566.46,1,2023-08-27 05:34:07
200,Jacket,342.63,1,2023-12-13 17:30:58
200,Watch,957.96,1,2024-04-10 02:27:09
200,Watch,758.55,2,2023-12-17 23:09:02
201,Smartphone,79.59,3,2024-03-09 18:39:28
201,Laptop,153.69,1,2023-09-06 16:14:30
201,Camera,928.87,1,2023-12-04 03:59:36
202,Headphones,899.07,2,2024-03-03 19:36:41
202,Headphones,157.57,1,2024-03-30 18:04:39
202,Laptop,860.39,1,2023-08-12 16:05:28
203,Jacket,852.0,3,2023-09-16 18:51:26
203,Laptop,708.2,3,2023-06-18 04:34:55
204,Smartphone,694.81,1,2023-09-24 07:17:03
204,Watch,354.89,3,2023-05-21 16:46:31
204,Camera,975.9,2,2023-10-01 10:42:23
204,Laptop,457.28,1,2023-07-31 20:52:52
204,Camera,593.86,3,2024-03-26 11:37:37
205,Watch,354.19,3,2023-10-10 01:19:48
205,Shoes,440.07,3,2023-09-20 11:02:55
205,Jacket,681.84,1,2024-03-13 17:00:09
206,Smartphone,348.73,2,2023-12-16 19:46:01
207,Shoes,775.46,1,2024-03-28 18:18:02
207,Camera,288.33,1,2024-04-12 23:42:01
207,Shoes,165.73,1,2023-07-29 13:51:16
208,Camera,80.2,2,2023-07-28 07:17:45
209,Camera,638.19,3,2024-02-07 08:44:28
209,Smartphone,916.67,1,2023-07-19 01:19:05
210,Smartphone,373.21,2,2024-02-12 09:44:03
211,Jacket,122.56,1,2023-08-05 15:51:48
211,Camera,941.59,2,2024-03-24 01:08:26
212,Shoes,249.12,1,2023-09-30 18:12:33
212,Smartphone,741.59,2,2023-11-28 00:46:12
212,Jacket,517.32,2,2024-02-01 06:12:37
212,Headphones,276.88,2,2023-07-05 02:02:08
212,Smartphone,512.93,1,2024-02-07 10:04:12
213,Smartphone,297.46,3,2024-02-28 22:12:03
214,Laptop,861.68,1,2023-06-24 21:50:38
215,Smartphone,957.15,2,2023-07-24 11:20:33
215,Camera,706.28,3,2024-03-24 02:54:34
215,Laptop,891.36,3,2024-01-12 07:10:20
215,Watch,939.92,2,2023-08-18 03:49:20
215,Watch,656.43,1,2023-05-25 13:26:01
216,Camera,806.02,2,2024-02-13 22:12:45
217,Jacket,380.54,1,2024-03-28 19:34:48
217,Watch,778.68,3,2023-07-26 10:10:52
217,Camera,643.78,1,2024-04-01 05:41:50
218,Smartphone,581.82,1,2023-11-03 12:15:36
218,Laptop,701.13,1,2023-12-20 07:37:28
218,Headphones,267.72,3,2023-10-22 08:32:31
218,Headphones,380.61,1,2024-01-31 18:05:02
219,Headphones,145.07,3,2023-11-17 08:21:30
220,Watch,930.07,3,2023-11-05 04:06:31
220,Jacket,147.99,1,2023-08-13 13:02:38
220,Shoes,204.02,1,2024-02-05 11:08:29
221,Laptop,929.83,3,2023-12-06 22:00:11
221,Jacket,340.1,1,2024-01-21 23:46:09
221,Camera,492.61,1,2023-11-03 22:15:50
221,Jacket,118.26,1,2024-01-19 13:41:41
222,Jacket,477.88,1,2023-07-12 00:21:06
222,Jacket,163.85,1,2023-11-26 23:41:09
223,Headphones,385.91,2,2023-09-04 00:50:00
223,Watch,994.79,3,2023-10-08 19:12:42
223,Watch,804.04,1,2024-05-12 15:40:23
224,Smartphone,51.01,3,2023-09-27 22:33:23
224,Laptop,151.36,1,2023-07-29 05:38:04
224,Camera,555.95,2,2024-04-20 05:50:02
224,Jacket,986.64,2,2023-05-31 06:35:35
225,Headphones,676.29,2,2023-08-28 13:06:11
225,Watch,194.24,3,2023-12-06 16:29:40
225,Smartphone,355.32,2,2023-05-17 14:43:52
226,Shoes,335.84,2,2023-12-20 09:16:17
226,Watch,255.32,1,2024-05-02 13:51:11
226,Jacket,790.97,3,2023-07-08 14:34:29
226,Shoes,69.93,1,2024-03-06 21:28:17
226,Watch,569.57,2,2023-10-08 02:09:59
227,Smartphone,66.29,2,2024-02-29 17:59:34
227,Headphones,504.2,2,2024-05-01 23:06:47
227,Jacket,922.89,3,2023-07-17 05:25:00
228,Headphones,194.75,3,2023-09-05 05:00:04
228,Watch,537.57,1,2024-02-07 04:50:06
229,Shoes,695.84,2,2023-10-25 18:29:48
229,Shoes,587.73,1,2023-05-25 04:35:25
229,Camera,578.76,1,2023-12-14 03:38:27
230,Camera,979.85,2,2024-03-01 07:19:16
230,Shoes,745.89,3,2023-07-30 23:44:58
230,Laptop,872.22,2,2023-08-22 20:53:28
230,Shoes,865.76,1,2024-05-03 15:05:54
230,Laptop,691.11,2,2023-05-20 05:11:53
231,Shoes,746.15,2,2023-05-21 12:27:30
232,Shoes,779.66,3,2023-10-10 14:08:53
232,Camera,491.71,2,2023-05-30 02:05:39
233,Smartphone,51.62,3,2023-06-03 04:42:19
233,Watch,907.89,3,2024-05-02 04:28:57
233,Watch,93.73,3,2023-09-09 04:53:28
233,Smartphone,379.37,2,2024-03-11 20:59:51
234,Smartphone,736.81,2,2023-10-12 13:10:21
234,Smartphone,387.72,3,2024-03-19 13:16:15
234,Jacket,942.62,1,2024-05-02 22:10:11
235,Camera,255.38,2,2023-05-20 02:57:36
236,Smartphone,317.2,2,2023-10-20 23:53:04
236,Shoes,383.62,1,2023-12-05 00:07:27
236,Headphones,447.5,3,2023-11-01 11:15:45
236,Headphones,482.33,2,2023-08-15 02:54:43
237,Smartphone,600.68,1,2024-02-25 17:53:52
238,Watch,975.28,1,2024-02-22 04:23:18
238,Camera,95.06,1,2023-06-25 21:18:42
239,Camera,606.67,1,2024-02-07 10:08:49
240,Laptop,129.28,1,2023-12-20 13:50:00
240,Smartphone,234.69,2,2024-01-20 20:01:42
241,Shoes,299.58,1,2023-06-21 13:20:13
241,Smartphone,75.54,3,2024-02-28 00:37:44
241,Shoes,484.56,1,2023-06-14 15:36:05
242,Camera,958.55,3,2023-06-22 01:38:09
243,Jacket,331.22,1,2023-06-30 00:30:01
243,Camera,277.44,1,2024-01-06 07:56:54
243,Watch,935.92,1,2023-09-16 16:42:10
243,Headphones,114.49,2,2023-12-24 00:29:48
243,Headphones,343.35,2,2023-08-24 18:34:19
244,Camera,277.02,3,2024-05-12 17:19:29
245,Smartphone,107.48,3,2023-08-13 21:57:10
245,Laptop,106.48,2,2024-02-28 07:33:31
245,Watch,802.95,1,2023-06-25 02:51:48
245,Laptop,702.05,1,2023-07-29 01:41:35
245,Headphones,818.72,2,2023-09-10 08:39:40
246,Smartphone,213.59,2,2023-08-04 07:36:15
246,Smartphone,647.26,1,2023-06-03 01:55:59
246,Jacket,74.85,1,2023-12-06 17:39:21
246,Jacket,534.12,2,2023-06-14 10:32:03
247,Camera,83.94,3,2023-09-22 04:49:36
247,Headphones,407.89,3,2023-05-28 05:13:02
247,Laptop,689.25,1,2024-04-23 08:04:52
247,Shoes,358.21,2,2023-08-31 23:18:53
247,Laptop,581.31,2,2024-02-08 17:27:23
248,Smartphone,445.22,1,2023-08-11 07:48:02
248,Camera,208.42,1,2023-08-27 08:24:36
248,Laptop,448.02,1,2023-08-13 23:42:21
248,Watch,890.09,3,2024-04-18 04:40:54
248,Headphones,496.41,1,2023-07-11 10:44:09
249,Camera,651.48,2,2024-02-21 06:01:11
250,Jacket,730.45,2,2023-09-17 11:12:35
251,Watch,389.15,3,2024-02-12 04:17:41
251,Smartphone,446.3,2,2024-04-28 01:18:27
251,Jacket,618.51,3,2024-02-23 12:30:38
251,Smartphone,106.54,1,2023-10-29 03:03:46
251,Headphones,189.41,2,2023-08-30 14:17:36
252,Laptop,349.89,1,2023-11-12 01:40:15
252,Camera,164.96,2,2024-01-20 06:01:17
252,Watch,848.06,1,2023-06-25 17:26:13
252,Camera,825.13,2,2024-01-11 06:56:49
253,Watch,321.35,1,2023-12-26 10:30:31
253,Laptop,424.25,2,2024-01-08 12:43:58
253,Jacket,67.61,1,2023-08-15 21:14:53
253,Jacket,134.89,1,2024-02-26 21:32:58
253,Camera,385.47,3,2023-08-03 05:40:47
254,Headphones,830.62,3,2023-11-25 16:51:35
254,Watch,493.77,2,2024-02-14 17:59:21
255,Watch,703.61,2,2023-08-27 11:34:38
255,Shoes,495.75,1,2023-06-27 00:47:50
255,Headphones,320.51,3,2023-07-26 19:29:39
255,Camera,366.12,1,2024-03-20 13:07:20
255,Smartphone,267.26,2,2023-12-03 02:18:20
256,Jacket,214.1,2,2024-04-29 00:29:42
256,Shoes,61.9,2,2023-11-10 08:31:38
256,Shoes,914.86,3,2023-06-17 05:34:45
257,Laptop,473.11,2,2024-02-18 08:24:37
257,Watch,97.32,2,2024-01-18 23:11:41
257,Shoes,144.83,1,2023-06-20 19:01:18
257,Smartphone,485.66,3,2023-11-16 09:55:33
257,Laptop,689.58,1,2023-06-21 12:31:09
258,Shoes,247.45,1,2023-12-24 03:08:13
259,Watch,365.88,3,2023-12-31 03:55:45
259,Jacket,294.4,1,2023-08-18 23:03:51
259,Watch,790.84,3,2023-09-21 07:43:49
259,Camera,853.72,3,2023-06-13 22:11:33
260,Laptop,779.17,3,2024-01-03 16:48:43
260,Shoes,811.4,1,2024-04-03 05:59:50
260,Headphones,759.94,3,2024-02-07 12:12:48
260,Smartphone,282.27,1,2023-07-29 03:32:31
260,Shoes,540.36,1,2023-08-03 21:31:47
261,Jacket,652.48,1,2023-07-05 09:25:46
262,Camera,302.88,1,2023-07-02 13:44:58
263,Headphones,530.3,1,2023-10-30 14:42:45
263,Watch,718.32,1,2024-01-20 12:05:33
263,Headphones,519.12,2,2023-08-02 15:52:31
264,Smartphone,422.21,3,2024-03-19 13:57:33
264,Smartphone,542.68,2,2023-09-29 03:32:32
265,Watch,493.57,2,2024-01-01 03:43:48
265,Shoes,846.05,3,2023-09-20 06:12:38
265,Camera,921.06,3,2023-10-25 19:49:54
265,Watch,831.52,3,2023-10-09 14:00:14
266,Shoes,959.72,1,2024-02-09 11:50:37
267,Laptop,946.26,3,2023-09-28 10:53:04
267,Smartphone,271.95,2,2024-05-11 23:48:03
267,Watch,778.08,2,2024-04-17 19:44:07
267,Headphones,750.28,3,2024-01-31 15:47:36
267,Jacket,339.38,2,2023-06-28 08:19:32
268,Camera,221.45,1,2024-02-21 19:40:19
268,Camera,823.78,2,2024-01-25 05:06:52
269,Watch,437.44,3,2023-06-06 15:28:39
269,Shoes,458.79,2,2024-03-22 05:21:30
270,Smartphone,637.51,1,2023-11-28 04:33:37
270,Shoes,274.88,3,2023-06-09 19:17:05
270,Shoes,640.38,1,2024-01-08 18:08:03
270,Shoes,975.04,3,2023-05-19 04:03:34
270,Shoes,652.48,2,2024-05-09 17:01:09
271,Jacket,490.95,2,2023-09-16 02:01:04
271,Watch,776.91,3,2023-10-24 06:48:50
272,Smartphone,548.52,3,2023-10-15 18:28:38
272,Smartphone,578.43,1,2023-09-20 04:44:57
272,Watch,931.46,1,2024-01-06 13:27:40
272,Shoes,993.06,3,2024-03-30 22:45:19
272,Smartphone,480.22,3,2023-06-30 20:20:56
273,Watch,120.83,2,2023-11-20 13:23:56
273,Headphones,575.32,3,2024-04-22 12:53:46
273,Camera,491.6,1,2023-12-16 22:21:10
274,Smartphone,879.86,3,2023-09-18 12:31:10
274,Smartphone,146.41,3,2023-06-05 15:43:42
274,Shoes,625.72,3,2023-06-29 22:29:41
274,Laptop,362.94,2,2023-12-04 18:29:43
274,Shoes,784.11,2,2023-05-31 15:18:55
275,Smartphone,890.8,1,2024-03-09 02:27:37
275,Laptop,73.79,3,2023-12-06 08:26:51
275,Laptop,737.19,3,2024-03-30 00:57:59
275,Laptop,593.71,1,2024-04-23 04:12:06
276,Smartphone,449.13,3,2023-09-07 04:36:33
276,Jacket,138.93,2,2024-01-29 04:26:36
276,Shoes,840.64,3,2023-09-14 11:54:06
277,Laptop,396.07,3,2023-12-15 11:33:38
277,Smartphone,528.8,2,2024-04-03 06:06:09
277,Headphones,772.81,3,2023-07-24 07:44:22
277,Headphones,340.13,2,2023-10-06 10:22:11
278,Jacket,64.22,1,2023-11-09 06:03:15
278,Jacket,659.66,1,2023-06-01 04:26:33
278,Laptop,357.51,3,2023-07-23 17:35:42
278,Camera,623.79,1,2023-11-07 22:20:43
279,Jacket,735.03,1,2024-04-15 09:38:50
279,Smartphone,715.64,3,2023-11-14 09:50:03
279,Laptop,756.77,3,2023-07-26 01:26:13
279,Laptop,645.73,1,2024-01-07 02:20:33
279,Watch,192.74,3,2023-09-28 14:51:50
280,Jacket,579.64,1,2023-09-02 09:44:14
280,Jacket,545.05,1,2023-09-26 03:43:45
280,Jacket,755.23,3,2023-09-11 18:35:33
280,Jacket,139.59,2,2024-05-04 23:24:24
280,Laptop,874.5,2,2023-06-17 01:29:43
281,Headphones,448.0,2,2023-08-24 12:12:23
281,Headphones,188.9,2,2023-08-27 19:08:33
281,Watch,593.71,1,2023-09-29 04:53:33
281,Shoes,144.64,3,2024-03-30 10:48:25
282,Watch,392.59,2,2024-03-22 15:20:05
282,Smartphone,430.98,2,2024-04-05 20:04:45
282,Watch,571.68,3,2023-06-19 12:53:33
282,Shoes,448.24,1,2023-05-16 22:57:27
283,Watch,505.33,2,2023-11-09 11:27:16
283,Laptop,328.76,1,2024-02-12 19:42:54
283,Watch,177.51,2,2023-10-21 16:32:18
283,Headphones,809.66,3,2023-06-02 07:29:09
284,Smartphone,959.11,3,2024-01-22 14:49:02
285,Camera,869.45,1,2023-12-10 01:24:41
285,Headphones,72.89,2,2024-01-06 01:49:36
286,Headphones,529.41,1,2023-06-05 12:51:23
286,Smartphone,370.83,3,2023-12-10 08:19:44
287,Jacket,91.09,2,2023-09-24 03:24:54
287,Headphones,909.85,3,2023-07-17 20:26:32
287,Jacket,883.48,3,2023-08-26 02:58:35
287,Jacket,874.18,3,2024-04-29 18:42:35
287,Laptop,82.05,1,2023-05-24 23:32:54
288,Shoes,810.36,3,2023-09-01 20:30:36
288,Watch,775.32,3,2023-06-06 08:53:38
288,Jacket,916.02,2,2023-12-17 07:07:56
288,Smartphone,323.56,2,2023-10-21 13:20:38
289,Jacket,407.73,1,2023-09-19 19:17:11
289,Watch,252.76,1,2023-10-19 14:34:47
289,Shoes,801.96,3,2023-10-21 06:02:35
290,Watch,423.72,3,2023-07-30 21:31:33
290,Jacket,635.17,3,2023-09-26 12:59:33
290,Headphones,648.66,1,2024-04-12 04:03:27
291,Headphones,56.42,1,2024-02-29 02:43:11
291,Shoes,152.93,3,2023-10-24 04:20:12
291,Laptop,986.01,1,2024-04-13 10:42:57
291,Headphones,894.82,1,2023-10-30 21:20:14
291,Camera,178.21,1,2023-08-04 05:05:58
292,Watch,57.45,2,2023-09-02 05:36:41
292,Smartphone,688.78,3,2023-08-28 11:12:21
292,Jacket,905.0,3,2024-05-02 06:11:26
292,Smartphone,999.38,2,2024-03-18 02:52:28
292,Watch,681.97,2,2023-06-01 21:00:18
293,Jacket,300.75,3,2024-05-09 05:50:29
294,Shoes,547.09,1,2023-07-13 05:34:54
294,Jacket,875.47,2,2023-11-09 01:55:52
294,Smartphone,109.66,2,2023-05-21 03:02:46
294,Watch,148.2,2,2023-08-21 17:46:00
295,Headphones,376.82,3,2024-02-12 06:31:50
295,Headphones,813.27,1,2023-07-05 08:05:07
296,Jacket,543.16,2,2023-05-16 00:52:33
296,Watch,537.24,1,2024-02-06 19:29:40
296,Jacket,429.61,1,2023-08-07 20:44:20
296,Jacket,507.19,2,2023-11-27 16:11:30
296,Laptop,176.71,1,2023-12-02 17:56:33
297,Smartphone,413.61,2,2023-07-08 16:49:26
297,Laptop,292.93,3,2023-05-30 06:07:23
298,Jacket,375.89,1,2024-02-14 00:08:37
298,Laptop,707.35,2,2024-01-05 13:41:20
299,Smartphone,873.93,1,2023-12-15 16:02:21
299,Watch,288.17,2,2023-05-17 23:32:20
299,Camera,325.42,1,2023-11-27 07:40:54
300,Watch,163.31,3,2023-07-01 11:07:45
300,Smartphone,924.09,2,2023-09-20 16:12:07
300,Jacket,297.04,2,2023-12-16 06:06:16
300,Camera,189.0,1,2024-05-05 22:11:38
300,Smartphone,317.39,2,2024-05-08 15:55:30
301,Laptop,688.38,3,2024-04-14 12:37:37
301,Smartphone,737.09,2,2023-11-28 08:23:08
301,Smartphone,148.61,1,2023-09-05 00:53:35
301,Headphones,596.0,3,2023-10-18 19:23:54
301,Shoes,564.23,2,2023-11-24 06:22:21
302,Smartphone,74.14,1,2023-10-28 19:07:05
302,Jacket,977.99,2,2024-03-21 07:49:19
302,Headphones,340.86,1,2023-06-26 04:39:12
302,Headphones,569.73,3,2024-04-05 23:57:37
303,Headphones,503.29,1,2023-11-25 02:27:29
303,Shoes,576.71,1,2023-09-18 09:01:09
303,Camera,255.32,2,2023-08-06 13:13:37
304,Headphones,634.64,3,2024-01-10 04:14:24
304,Jacket,436.58,1,2023-07-17 23:12:29
304,Laptop,287.64,1,2023-09-29 23:27:29
304,Laptop,354.03,2,2023-08-07 00:17:08
304,Jacket,174.49,3,2023-12-16 00:17:04
305,Smartphone,556.48,2,2024-05-11 21:49:15
305,Jacket,958.13,3,2023-06-28 05:35:01
305,Shoes,766.57,3,2024-02-26 11:17:18
305,Camera,321.87,3,2023-05-30 15:00:05
305,Camera,790.0,2,2023-06-28 00:39:21
306,Shoes,498.27,3,2023-07-31 22:43:17
306,Watch,511.92,2,2024-02-08 09:33:55
307,Shoes,478.84,2,2023-09-27 10:49:54
307,Camera,490.64,3,2023-12-04 09:56:13
307,Watch,860.21,2,2023-12-12 10:21:17
308,Smartphone,305.28,2,2024-01-03 10:30:40
309,Watch,273.26,1,2023-06-12 07:30:02
309,Headphones,867.01,2,2023-08-10 05:50:43
309,Camera,607.68,2,2024-02-02 11:25:42
309,Camera,920.54,2,2023-10-09 20:41:00
310,Shoes,235.46,2,2023-05-20 19:17:17
310,Camera,435.13,2,2023-07-28 10:00:45
311,Jacket,344.54,3,2023-09-27 14:58:46
311,Jacket,916.46,1,2023-05-14 22:28:47
312,Camera,114.67,3,2024-02-25 08:23:30
312,Jacket,477.4,1,2024-01-26 17:20:04
312,Watch,810.81,1,2023-10-15 09:14:40
312,Shoes,709.31,1,2023-10-26 02:19:18
313,Headphones,356.81,2,2023-05-22 18:40:06
314,Headphones,660.94,2,2023-12-13 17:12:39
314,Camera,353.89,3,2023-06-23 05:55:18
315,Headphones,985.29,3,2023-09-27 19:57:25
316,Watch,789.9,1,2024-03-07 20:44:35
317,Laptop,739.68,1,2023-07-17 22:08:31
317,Headphones,248.62,2,2023-09-08 10:30:06
317,Laptop,166.38,3,2023-10-22 05:21:21
317,Camera,676.4,3,2023-08-01 11:55:41
318,Smartphone,387.11,2,2023-06-19 03:48:43
318,Laptop,77.13,2,2023-10-04 06:36:24
318,Shoes,536.04,3,2023-06-12 14:33:37
319,Shoes,294.42,1,2023-08-27 09:24:41
319,Watch,848.92,3,2024-04-25 15:58:16
319,Laptop,561.68,3,2024-02-08 05:17:25
320,Smartphone,549.17,1,2023-08-09 16:47:25
320,Smartphone,664.07,1,2023-07-05 07:18:47
321,Laptop,156.18,2,2024-01-15 22:57:54
321,Jacket,392.12,1,2023-12-07 07:51:58
322,Camera,795.61,1,2024-01-24 09:21:25
322,Shoes,568.8,2,2023-05-20 21:42:24
322,Watch,371.28,3,2024-03-03 19:36:54
322,Headphones,619.15,3,2023-06-20 17:39:29
323,Smartphone,976.39,2,2024-03-29 02:18:34
323,Headphones,255.29,3,2023-06-28 20:23:57
323,Smartphone,240.02,2,2023-06-03 12:09:19
323,Jacket,387.71,2,2023-11-11 06:23:03
324,Laptop,625.98,2,2023-09-20 15:43:57
325,Jacket,64.2,1,2024-04-26 09:32:27
325,Camera,354.04,1,2023-11-29 15:18:45
325,Jacket,264.44,1,2024-04-02 12:13:04
325,Jacket,832.3,1,2024-01-14 08:14:33
326,Jacket,115.67,1,2024-03-08 21:35:53
326,Smartphone,275.52,3,2023-10-04 04:39:42
326,Smartphone,749.03,3,2024-05-04 15:45:34
326,Headphones,338.14,1,2023-08-30 18:21:42
326,Jacket,414.17,1,2024-05-13 00:01:01
327,Shoes,250.11,2,2023-10-29 04:02:15
327,Smartphone,55.72,1,2023-08-29 14:28:51
327,Headphones,809.2,2,2023-09-28 17:04:32
327,Smartphone,971.27,1,2024-02-11 12:44:52
328,Smartphone,879.28,3,2023-08-02 14:54:59
329,Camera,291.57,1,2024-01-10 14:03:37
329,Headphones,308.0,1,2023-07-11 04:54:10
329,Camera,862.28,2,2023-10-04 11:27:26
329,Headphones,779.61,3,2024-03-06 01:11:16
330,Shoes,126.83,3,2024-02-20 21:52:58
330,Shoes,797.29,1,2023-11-10 11:09:44
330,Laptop,736.96,2,2024-01-21 16:08:31
330,Headphones,906.97,1,2023-11-12 19:24:55
330,Jacket,73.23,3,2023-09-20 05:58:51
331,Laptop,399.42,2,2023-10-26 01:23:37
331,Camera,279.8,3,2023-09-29 06:52:16
331,Laptop,268.87,2,2023-10-12 05:55:35
332,Watch,260.6,3,2023-11-14 03:08:34
332,Jacket,241.49,2,2024-03-10 21:27:33
332,Jacket,825.73,2,2024-04-16 17:13:38
332,Jacket,730.27,3,2023-12-03 15:41:58
333,Jacket,193.49,1,2023-07-26 09:20:35
333,Shoes,805.39,2,2024-02-29 14:30:39
333,Smartphone,488.2,1,2023-12-10 22:04:22
333,Camera,727.78,2,2023-11-09 13:57:05
334,Camera,213.9,2,2023-08-21 20:15:51
334,Laptop,488.25,2,2023-11-01 21:49:22
335,Headphones,877.36,2,2024-02-04 22:30:49
335,Laptop,676.22,2,2023-07-28 08:16:24
335,Jacket,61.97,3,2023-09-28 09:42:29
336,Smartphone,346.66,1,2023-08-07 17:03:29
337,Headphones,783.39,3,2024-04-29 20:24:41
337,Headphones,551.16,3,2023-05-24 14:48:33
337,Jacket,981.54,3,2023-06-06 01:11:34
337,Jacket,458.69,1,2023-11-06 11:05:44
338,Smartphone,465.25,2,2023-11-20 20:58:14
338,Laptop,191.54,1,2024-04-27 05:52:31
338,Camera,403.65,3,2023-08-03 23:25:49
338,Laptop,962.91,3,2024-05-07 23:48:52
339,Headphones,173.28,1,2024-04-25 13:07:59
340,Jacket,358.22,2,2023-07-06 22:18:58
340,Shoes,129.09,3,2023-06-20 20:39:55
341,Camera,121.33,2,2024-03-05 23:30:08
341,Headphones,300.46,2,2023-07-31 16:47:49
341,Watch,324.16,2,2023-05-30 02:50:51
341,Smartphone,737.59,3,2023-09-25 20:31:11
341,Laptop,546.72,1,2023-09-05 06:46:29
342,Smartphone,139.39,2,2024-02-29 00:06:17
342,Smartphone,782.52,3,2023-08-11 18:53:05
342,Jacket,537.25,2,2024-03-06 20:22:05
342,Camera,171.49,1,2023-08-29 02:47:06
342,Headphones,998.09,3,2023-08-11 19:45:24
343,Smartphone,407.88,1,2023-06-09 22:59:37
343,Smartphone,80.46,2,2023-07-10 05:58:08
344,Camera,921.45,1,2023-12-11 08:53:20
344,Jacket,232.76,3,2023-08-08 15:40:11
344,Headphones,911.06,2,2023-10-06 01:36:24
345,Watch,346.03,2,2024-01-05 18:51:59
345,Jacket,849.28,3,2023-06-11 21:40:58
346,Camera,686.39,3,2024-01-14 08:18:18
346,Headphones,396.3,2,2024-01-19 02:31:46
346,Smartphone,575.2,3,2023-08-10 15:27:16
346,Camera,694.37,3,2024-01-29 22:12:03
346,Jacket,355.1,1,2023-08-14 23:31:53
347,Camera,116.56,1,2023-10-06 19:39:01
347,Watch,265.24,3,2024-03-14 13:45:32
347,Watch,259.66,3,2023-05-25 21:25:19
348,Camera,829.75,2,2023-12-09 03:21:13
348,Jacket,378.9,3,2023-12-08 08:50:27
348,Camera,567.77,1,2024-03-07 07:53:17
349,Jacket,180.99,3,2024-05-04 02:46:11
349,Camera,447.83,2,2023-09-15 23:53:31
